county,prophappy,propfood,prophealthyfood,propfastfood,sentfood,sentfastfood,senthealthy,calories,propexercise,sentex,percentalc,sentalc
17149,.17777778,.038383838,.0060606059,.0020202021,.42105263,0,0,382.6842,.018181818,.22222222,.0040404042,.5
17151,.11333334,.016666668,,,.30000001,,,355.5,.015,.33333334,.0033333334,0
17153,.1969697,.041666668,,,.27272728,,,171.66667,.015151516,.75,.0037878789,0
17155,.14174455,.021806853,.0093457941,,.21428572,,.33333334,168.25,.012461059,.25,.0015576323,0
17157,.12572162,.029506093,.0038486209,.0012828737,.19565217,0,.16666667,203.86957,.012187299,.10526316,.0096215522,.13333334
17159,.14718251,.034482758,.0075693862,,.14634146,,.11111111,255.95122,.014297729,.17647059,.0016820858,0
17161,.16018695,.046034761,.0051409379,.0028917773,.28426397,.17171717,.25,186.80057,.016766466,.26480836,.011742369,.44776121
17163,.16535632,.041029111,.0076084202,.0057204044,.25686812,.14285715,.22962964,239.42471,.016823063,.22780569,.0043114382,.20915033
17165,.24307479,.039473683,.0069252076,.0055401661,.31578946,.375,.1,253,.020083103,.41379312,.0041551245,.16666667
17167,.22030231,.032736484,.0047539072,.0028751174,.22608696,.13861386,.17964073,237.22523,.012781463,.311804,.0047254404,.3253012
17169,.21146953,.021505376,.0035842294,.0035842294,.66666669,1,0,250.41667,,,.0071684588,0
17171,.16938111,.0032573289,,,0,,,38,.0032573289,0,,
17173,.17777778,.02929293,.0090909088,.0020202021,.24137931,.5,.11111111,154.22414,.025252525,.36000001,.015151516,.06666667
17175,.16593887,.048034936,.013100437,.0087336246,.18181819,.5,0,146.27272,.0087336246,0,,
17177,.18376069,.056837607,.0076923077,.0025641026,.16541353,.16666667,.3888889,262.92105,.01923077,.44444445,.012393163,.20689656
17179,.16169919,.04140421,.0047626365,.0047626365,.20222634,.12903225,.20967741,226.03445,.019204179,.208,.0062989704,.13414635
17181,.2940678,.069491528,.0084745763,.00084745762,.40243903,0,.2,152.49382,.013559322,.25,.040677965,.47916666
17183,.11767661,.023060413,.0032878213,.0026028585,.15841584,.14035088,.15277778,276.89761,.012283666,.18215613,.0031051645,.14705883
17185,.15765765,.031531531,.0015015015,,.2857143,,1,231.88095,.022522522,.60000002,,
17187,.1405642,.035992216,.012645914,.0029182879,.24324325,.33333334,.30769232,243.7027,.0092412448,.21052632,.0053501944,.27272728
17189,.11325783,.026648901,.0073284479,.0019986676,.125,.33333334,0,251.71249,.009993338,.2,.0039973352,.5
17191,.1223203,.0075662043,,,0,,,113.16666,.0037831021,0,.001261034,0
17193,.13339552,.028917911,.0074626864,.0009328358,.096774191,0,0,251.58064,.020522388,.090909094,.0046641789,0
17195,.19300306,.032871567,.0091570793,.0014087814,.23571429,.33333334,.30769232,242.68346,.01737497,.2027027,.0051655318,.18181819
17197,.15417235,.041633923,.0049251118,.0057654153,.25883013,.11336032,.22274882,222.57393,.013911691,.23266219,.0085586458,.4909091
17199,.21095102,.047838617,.0046109511,.0058789626,.20722891,.05882353,.22499999,229.07022,.017752161,.35064936,.0057636886,.25999999
17201,.16368303,.063992262,.0073416498,.0058480762,.36226168,.15827338,.30945557,193.03908,.012053769,.2303665,.021309717,.68311948
17203,.15760599,.040399004,.0084788026,.0029925187,.27160493,.33333334,.23529412,269.32098,.015960099,.09375,.0059850374,.25
18001,.1560369,.028479744,.0040112315,.0024067389,.23943663,.16666667,.5,259.11267,.011632571,.24137931,.0060168472,.2
18003,.19480287,.053331938,.0084475875,.0092549678,.25567704,.1453958,.27787611,238.53746,.01915285,.24043716,.0078046736,.36781609
18005,.18212712,.04468219,.0054122088,.008181246,.21690141,.061538462,.3255814,232.7726,.012083071,.1875,.0052863434,.35714287
18007,.16908212,.016908212,,.0024154589,.2857143,0,,281.71429,.0096618356,0,.0072463769,0
18009,.15651438,.018612521,.002538071,,.31818181,,0,328.13635,.02284264,.18518518,.0042301184,.40000001
18011,.23011433,.050352711,.0071758698,.0066893701,.27294686,.12727273,.30508474,225.61986,.023230357,.2670157,.0041352469,.44117647
18013,.23708069,.069809608,.011786038,,.29870129,,.26923078,233.59416,.040344514,.35955057,.015412511,.35294119
18015,.20254058,.027522936,.0056457305,.0014114326,.25641027,0,.25,345.6282,.021877205,.12903225,.0042342977,.33333334
18017,.16360857,.020132517,.0028032621,.0033129461,.18987341,.15384616,.090909094,262.62024,.021916412,.20930232,.0022935779,.11111111
18019,.18090066,.04417289,.0047974656,.0047069471,.26229507,.22115384,.21698113,203.46158,.019370899,.19626169,.018556235,.41219512
18021,.19472617,.041920215,.010141988,.0020283975,.19354838,0,.2,328.12097,.019607844,.24137931,.0020283975,0
18023,.21889305,.031627133,.0054099043,,.2631579,,.30769232,266.76315,.011235955,.22222222,.0024968788,.16666667
18025,.32075471,.035516094,.0033296337,.001109878,.15625,0,0,194.65625,.025527192,.47826087,.0066592675,.16666667
18027,.25225225,.028665029,.0098280096,.00081900082,.14285715,0,.083333336,199.32857,.018018018,.18181819,.0032760033,0
18029,.20148462,.033227287,.0045952634,.0026511136,.2606383,.2,.38461539,248.61011,.02545069,.28472221,.0058324495,.39393941
18031,.22931726,.037349399,.0076305219,.0024096386,.21505377,.16666667,.10526316,227.0215,.012048192,.26666668,.0024096386,.5
18033,.15470852,.045046881,.0044843052,.019567875,.19909503,.09375,.45454547,264.77374,.014064411,.26086956,.0040766411,.30000001
18035,.17653564,.03437081,.0041404944,.0041640201,.21629021,.1299435,.31818181,245.95792,.015221022,.21483772,.0059284354,.24206349
18037,.30800405,.044579536,.010638298,.0015197569,.38636363,.33333334,.2857143,267.25,.02077001,.21951219,.0075987843,.60000002
18039,.15938656,.037144497,.005834715,.0050695064,.22575107,.21383648,.24590164,249.05154,.014188241,.24494383,.0050057392,.31847134
18041,.147651,.020134227,.0037285609,.00074571214,.22222222,0,0,245.48148,.036539897,.081632651,.0022371365,.33333334
18043,.19567016,.034541473,.0066650449,.0030162977,.32816902,.19354838,.31386861,254.84251,.018243736,.20533334,.0057893456,.37815127
18045,.19148937,.016843971,.0035460992,.00088652479,.052631579,0,.25,244.63158,.024822695,.42857143,.00088652479,0
18047,.1899474,.02980713,.0058445353,.001168907,.19607843,0,.2,276.41177,.028638223,.30612245,.0023378141,.5
18049,.23809524,.022486772,.0030864198,.0026455026,.39215687,.5,.71428573,242.21568,.022045854,.34,.0017636684,.5
18051,.13618158,.022696929,.0064530484,.0011125946,.24509804,0,.37931034,269.08823,.0097908322,.34090909,.0020026702,.22222222
18053,.19566078,.034277789,.0036655439,.0077273627,.28612718,.25641027,.32432431,239.83286,.020309094,.28292683,.0028729939,.13793103
18055,.22768879,.032036614,.0045766588,.0022883294,.25,0,.25,222.48215,.014874142,.23076923,.0022883294,.5
18057,.20166177,.053465851,.0084061213,.0055229799,.29579067,.17180617,.32561505,242.09569,.025571154,.24119885,.0073112575,.48585689
18059,.19359665,.047576301,.0054857372,.0039896271,.2725367,.175,.2,233.14915,.014362657,.31944445,.0073808101,.45945945
18061,.16736402,.029587567,.0053795576,.0020920502,.25252524,.14285715,.22222222,203.41919,.020920502,.30000001,.010460251,.11428571
18063,.18515332,.04591677,.0047324779,.011107635,.24190801,.15492958,.28925619,251.46669,.016231226,.30843374,.0048889238,.264
18065,.17332256,.028132578,.0042037186,.0042037186,.21264368,.1923077,.26923078,275.4422,.013904608,.23255815,.0017784963,.18181819
18067,.19446078,.037633777,.0070563331,.004998236,.27812499,.1882353,.35833332,275.50235,.013054216,.24774775,.003939786,.28358209
18069,.18172246,.043166984,.0048431247,.0044219834,.2682927,.2857143,.13043478,227.91951,.013897663,.27272728,.012634239,.34999999
18071,.18299104,.036334913,.0036861505,.0055292258,.19565217,0,.21428572,210.70073,.021590311,.25609756,.0089520803,.23529412
18073,.15802145,.024731889,.0037207266,.0019697964,.24778761,.11111111,.17647059,253.07143,.017071569,.1923077,.0035018604,.4375
18075,.12139303,.018905472,.0029850747,.0019900498,.15789473,0,0,218.44444,.015920399,0,.0029850747,.33333334
18077,.24605386,.027545651,.0040235221,.0034045188,.24719101,.27272728,.23076923,240,.018879604,.32786885,.0052615288,.29411766
18079,.135625,.021875,.004375,.0037499999,.25714287,.16666667,.42857143,223.02856,.013125,.19047619,.003125,.2
18081,.19804059,.049316783,.0072925491,.0054509961,.29499626,.17567568,.24242425,220.28899,.016647637,.24778761,.01046002,.37323943
18083,.13947491,.018752931,.0030473513,.0023441163,.22499999,0,.30769232,287.98749,.018518519,.10126583,.001875293,.375
18085,.2300349,.071340591,.012523096,.0036953397,.28489208,.33333334,.37704918,196.13741,.019708479,.265625,.010162184,.32323232
18087,.17944445,.029444445,.0074999998,.0013888889,.20754717,.2,.22222222,275.13333,.013888889,.22,.0024999999,.33333334
18089,.16918339,.054242909,.0062029962,.0083792266,.2330786,.1360424,.26491648,224.76363,.010895955,.25543478,.0086753126,.3447099
18091,.16332832,.043314971,.0072608911,.0067601404,.27360308,.13580246,.35632184,244.09749,.013019529,.17307693,.0063428478,.32894737
18093,.20528829,.036724202,.0047741462,.0047741462,.31999999,.15384616,.30769232,254.395,.024605215,.3283582,.002937936,.125
18095,.16938442,.038537495,.0046831802,.0053038425,.24304539,.19148937,.27710843,222.011,.016588613,.22448979,.0041189413,.30136988
18097,.18612643,.050042883,.0068095033,.0042938385,.25418919,.16030534,.27396712,233.7571,.015440883,.26375377,.0082954122,.33223575
18099,.21164343,.029512836,.0050535677,.0024257125,.34246576,.33333334,.31999999,256.52414,.020012129,.24242425,.0064685666,.21875
18101,.22912621,.017475728,.0019417476,,.55555558,,0,209,.013592233,.42857143,.0019417476,1
18103,.15927312,.025120256,.0032068412,.0037413149,.23404256,.071428575,.25,252.73404,.011758418,.25,.0021378943,.25
18105,.22263561,.052593343,.0066704825,.0050413879,.27877772,.16593887,.27062705,218.96182,.016026771,.28434065,.012790595,.3493976
18107,.1949528,.048545558,.0082835676,.0030822577,.24603175,.1875,.27906978,265.04562,.02253901,.30769232,.0046233865,.125
18109,.19077416,.032450523,.0064027938,.0048020952,.17040358,.12121212,.090909094,260.43695,.016589057,.34210527,.0050931317,.057142857
18111,.16211294,.078324229,.015482696,.00091074681,.26744187,0,.23529412,288.83139,.011839708,.38461539,.0045537339,.40000001
18113,.16855188,.024018992,.0032118419,.0043290043,.19186047,0,.2173913,237.32268,.019689988,.33333334,.0025136154,.22222222
18115,.22466961,.017621145,.0044052862,,.25,,0,263.875,.017621145,.25,.0044052862,0
18117,.26430061,.033820458,.0091858041,.0012526097,.37037036,0,.27272728,216.79013,.036743216,.26136363,.0066805845,.3125
18119,.26172465,.027231468,.0075642965,,.5,,.60000002,220.83333,.045385778,.43333334,.004538578,.33333334
18121,.21871921,.20295566,.18423645,.0029556651,.24757281,.66666669,.24598931,198.91748,.062068965,.44444445,.0049261083,.40000001
18123,.33591732,.03875969,.007751938,.0012919897,.13333334,0,.16666667,263.76666,.019379845,.2,.012919896,.1
18125,.36691543,.0049751243,,,0,,,218.25,.017412934,.14285715,.0012437811,0
18127,.18758538,.053738955,.0083796335,.010019127,.24067797,.11818182,.29891303,240.8611,.015438564,.34513274,.0085162586,.36898395
18129,.18657565,.024459613,.0059726965,.0014220705,.24418604,0,.23809524,246.51163,.0091012511,.375,.0039817975,.35714287
18131,.25632378,.013490725,.00084317033,,.3125,,0,297.8125,.017706577,.14285715,.0016863407,0
18133,.21191646,.02948403,.0058353809,.003071253,.34375,.40000001,.36842105,226.1875,.012899263,.42857143,.0033783785,.36363637
18135,.14656213,.020205066,.0018094089,.0012062726,.28358209,0,.16666667,271.10596,.02955368,.44897959,.00090470444,.33333334
18137,.36346152,.024519231,.0048076925,.0038461538,.19607843,0,0,212.83333,.0125,.30769232,.0057692309,.58333331
18139,.14560099,.019826518,.0037174721,.0006195787,.15625,0,.16666667,217.84375,.0080545228,.15384616,.001858736,0
18141,.20142807,.038505748,.0055555557,.0056252177,.26865673,.15479876,.29467085,238.59148,.023441309,.31872213,.0054510622,.37699682
18143,.13928841,.015140045,.0022710068,.0022710068,.30000001,.22222222,.33333334,232.91667,.0085793594,.29411766,.0022710068,.11111111
18145,.20753102,.04000856,.0057766368,.0094137788,.24064171,.090909094,.33333334,231.46791,.01711596,.28749999,.0034231921,.375
18147,.18636364,.023636363,.0063636363,.00045454546,.17307693,0,.35714287,248.80769,.0081818178,.055555556,.0036363637,.375
18149,.30427203,.027027028,.0034873583,.0026155186,.16129032,.33333334,.25,243.64516,.0095902355,.18181819,.0087183956,.1
18151,.18003565,.026737968,.0063198833,.00081024144,.2060606,.2,.23076923,253.36586,.023010857,.30985916,.0058337385,.3888889
18153,.19675091,.025270758,.008122744,,.21428572,,.11111111,231.55556,.012635379,.2857143,.0045126355,.60000002
18155,.38575667,.068249255,.002967359,,.36956522,,.5,229.02174,.013353116,.22222222,.0089020776,.33333334
18157,.20868844,.060902048,.0080243498,.0068898727,.22444344,.19678715,.22413793,234.38994,.016906476,.23076923,.0097952411,.28813559
18159,.20344828,.029655172,.0055172415,.0020689655,.11627907,.66666669,.125,269.94186,.02,.31034482,.00068965519,0
18161,.16641222,.021374045,.0045801527,.0015267176,.21428572,0,.33333334,281.57144,.03206107,.2857143,.0030534351,.5
18163,.17275944,.04620944,.0061876592,.0060391556,.27637923,.21721311,.25600001,287.69049,.016805682,.23858616,.0052966364,.26168224
18165,.2403214,.031409789,.0043827612,.00073046022,.3488372,0,.33333334,213.35715,.018991966,.30769232,.0029218409,.5
18167,.17326666,.039149433,.0050006756,.0063972608,.18642117,.18309858,.24324325,234.41278,.018561067,.20873787,.006036852,.2238806
18169,.20372072,.046853468,.015388149,.0025264125,.38725489,.27272728,.46268657,291.95813,.029398255,.265625,.0027560864,.16666667
18171,.19201995,.027431421,.0099750627,,.18181819,,0,247.36363,.0024937657,0,.0049875313,0
18173,.19152714,.038305428,.0035514967,.0030441401,.20860927,.25,.21428572,216.77907,.020294268,.2375,.0045662099,.44444445
18175,.16782892,.036727104,.0092980005,.0013947001,.16455697,0,.2,216.6962,.011622502,.2,.0037192004,0
18177,.095121823,.022134934,.0027602315,.0042995913,.21342926,.086419754,.13461539,264.90646,.010987844,.14492753,.0034502894,.26153848
18179,.22145061,.020061728,.0030864198,.0027006173,.21153846,.2857143,.125,228.44118,.012731481,.33333334,.0019290124,.2
18181,.18285538,.024051804,.0070921984,.0015417823,.17948718,0,.2173913,247.24359,.018809743,.16393442,.004008634,.15384616
18183,.21343511,.039389312,.0085496185,.0024427481,.30232558,.125,.32142857,249.65892,.016793894,.21818182,.0027480917,.33333334
19001,.1973466,.019900497,.0016583748,.0033167496,.25,0,0,295.54166,.019900497,.41666666,.0016583748,1
19003,.20588236,.029411765,,,0,,,112.16666,.029411765,.33333334,.0098039219,0
19005,.19138756,.038277511,.014354067,,.3125,,.33333334,190.9375,.021531101,.44444445,.0047846888,0
19007,.23097827,.054347824,.0027173914,.0027173914,.2,0,0,89.949997,.038043477,.21428572,.013586956,.2
19009,.23684211,.018796992,.0037593986,.0037593986,0,0,0,328,.011278195,.33333334,.0037593986,0
19011,.13958126,.041874375,.0049850447,.002991027,.14285715,0,.2,158.92262,.014955134,.23333333,.0024925224,0
19013,.20167452,.048517421,.0054842602,.0044239699,.25094196,.16528925,.33333334,219.58504,.015977478,.29748285,.0083726374,.2532751
19015,.23926562,.082025468,.0044418122,.0011844833,.37906137,0,.06666667,135.72202,.035238378,.3277311,.033461653,.539823
19017,.2404692,.031458277,.0055985069,.0010663823,.29661018,.75,.33333334,230.82204,.017062116,.203125,.0047987201,.33333334
19019,.14965676,.084668189,.0059496569,.00091533182,.1027027,.5,.23076923,103.4027,.021510297,.23404256,.010526316,.13043478
19021,.18554217,.027710844,.0054216869,.0012048193,.26086956,1,.33333334,149.82222,.025903614,.1627907,.0018072289,0
19023,.1716312,.034042552,.008510638,.0028368793,.25,0,.16666667,275,.012765957,.33333334,.0028368793,0
19025,.15000001,.020833334,.0020833334,.0020833334,0,0,0,150.3,.014583333,.42857143,.0125,0
19027,.2289056,.060985796,.0066833752,.0041771093,.24657534,.2,.125,200.21918,.020050125,.20833333,.01336675,.4375
19029,.3124347,.019853709,.0031347962,.0010449321,.15789473,0,0,191,.0083594564,.125,.0052246605,.2
19031,.22246104,.03331542,.0080601824,.0010746911,.27419356,.5,.2,215.09016,.026329931,.26530612,.011284255,.14285715
19033,.23072048,.048806254,.0071836044,.0027466724,.38095239,.30769232,.47058824,210.91125,.022818508,.24074075,.0054933447,.38461539
19035,.14428858,.018036073,.002004008,,.55555558,,1,248,.014028057,.42857143,.002004008,1
19037,.18774703,.069169961,.053359684,,.11428571,,.037037037,202.11429,.021739131,.27272728,.0039525693,0
19039,.1641791,.033921301,.0040705563,.0040705563,.2,0,.33333334,220.44,.013568521,.2,,
19041,.2,.055849057,.0045283018,.005283019,.41891891,.42857143,.66666669,172.87837,.0098113203,.46153846,.0030188679,.75
19043,.12713361,.058269572,.022366097,,.16161616,,.15789473,195.27272,.01177163,.2,.010594468,.22222222
19045,.20305242,.084605172,.012939615,.00099535496,.36862746,.16666667,.1923077,337.23627,.010451227,.22222222,.0063039153,.34210527
19047,.21017402,.024096385,.0040160641,.0040160641,.22222222,0,.33333334,207.22223,.025435073,.52631581,.0013386881,0
19049,.1912169,.054116625,.0073795398,.0070901462,.24465241,.15306123,.29411766,228.37534,.017797714,.24390244,.0078859786,.30275229
19051,.19310345,.055172414,.0068965517,.0034482758,.375,0,0,219.0625,.020689655,.16666667,.0068965517,0
19053,.14275309,.011653314,.0043699928,,.3125,,0,229.21875,.013109978,.055555556,.0014566643,0
19055,.19849482,.026340546,.0056444025,,.2857143,,.5,206.92857,.015992474,.35294119,.0028222012,.33333334
19057,.23527507,.040129449,.0061488673,.0061488673,.28225806,.052631579,.31578946,249.49597,.022006473,.25,.0093851136,.13793103
19059,.26628223,.049864314,.0050881952,.0023744912,.31292516,.14285715,.33333334,264.92856,.01899593,.35714287,.012550882,.4054054
19061,.18834081,.03600442,.0050692144,.002729577,.27436823,.16666667,.2820513,212.79475,.019626958,.29139072,.0066939625,.35922331
19063,.20710059,.013313609,.0029585799,.00147929,.22222222,0,0,159.56667,.01923077,.53846157,,
19065,.19056047,.027728613,.014159292,.0005899705,.23404256,0,.20833333,241.80852,.019469026,.21212122,.0029498525,.2
19067,.19897084,.03773585,.0068610637,,.31818181,,.25,177.59091,.013722127,.25,.0017152659,0
19069,.17765044,.034383953,.0042979941,,.083333336,,0,308.27084,.047277939,.30303031,.015759312,0
19071,.16033058,.021487603,.0016528926,.0016528926,.23076923,0,1,275.76923,.0082644625,.60000002,.0049586776,.66666669
19073,.25336927,.05929919,.010781671,,.27272728,,.5,97.13636,.026954178,.40000001,,
19075,.16086435,.026410565,.006002401,,.13636364,,0,217.5238,.025210084,.47619048,.0084033618,.2857143
19077,.23537061,.028608583,.0065019508,.0026007802,.27272728,0,.2,210.13637,.035110533,.22222222,.009102731,.42857143
19079,.19830509,.024576271,.0042372881,.0016949152,.20689656,0,0,196.82759,.022881355,.44444445,.0016949152,0
19081,.17361894,.032694478,.011273957,,.31034482,,.30000001,227.51724,.020293122,.22222222,.0033821871,.33333334
19083,.14226805,.021649485,.0025773195,.00051546394,.30952382,0,0,212.57143,.010824743,.38095239,.0015463918,.33333334
19085,.17926566,.023758098,.0064794817,,.18181819,,0,174.86363,.0064794817,.66666669,,
19087,.23954704,.027003484,.0060975607,.0017421603,.3548387,1,.14285715,293.41934,.020905923,.33333334,.0026132404,1
19089,.11557789,.11557789,,,.086956523,,,91,.015075377,0,,
19091,.15845071,.049295776,.0035211267,,.14285715,,0,203.25,.01056338,0,.0035211267,1
19093,.1573604,.010152284,,,.5,,,257.75,.010152284,.25,.002538071,1
19095,.19860139,.065734267,.0097902101,.00069930073,.28723404,0,.21428572,209.72043,.021678321,.064516127,.023776224,.32352942
19097,.21220724,.048261177,.0042583393,.00070972322,.19117647,0,.16666667,253.25,.027679205,.35897437,.0078069554,.090909094
19099,.21695179,.053654745,.01088647,.00155521,.36231884,.25,.25,160.95363,.019440124,.28,.0077760499,.60000002
19101,.17786971,.034126163,.0062047569,.0010341262,.4848485,0,.83333331,178.39394,.0041365046,.25,.0020682523,.5
19103,.21455799,.073518343,.0088134604,.0044917087,.28500661,.17837837,.27272728,215.61368,.017942555,.33829498,.015490324,.3432602
19105,.18633093,.04028777,.0093525182,.0014388489,.30357143,0,.38461539,256.19644,.02733813,.18421052,.0079136686,.36363637
19107,.12102874,.025718609,.0030257185,,.17647059,,0,121.70588,.013615734,.22222222,.004538578,0
19109,.22195704,.058472555,.005966587,,.24489796,,0,214.83673,.023866348,.5,.013126492,.36363637
19111,.19678408,.033690657,.011485452,.0015313936,.20454545,0,.26666668,280.52274,.013782542,.44444445,.0030627872,0
19113,.20575547,.050005261,.0087068602,.0045507154,.27406627,.21965317,.33534744,211.83044,.018334385,.32855093,.0085490318,.33538461
19115,.091266721,.033044845,.0039339103,,.14285715,,.2,338.16666,.0086546028,0,.0047206925,.16666667
19117,.17233559,.020408163,.0045351475,,.22222222,,0,202.55556,.020408163,.44444445,.0022675737,0
19119,.20338982,.016949153,,.0018832391,.55555558,1,,260.77777,.028248588,.06666667,.016949153,.11111111
19121,.19150858,.076784104,.008130081,.00090334238,.22352941,0,.44444445,117.54118,.018066848,.2,.008130081,.33333334
19123,.28584433,.23441055,.013199818,,.57281554,,.24137931,98.947571,.011379153,.40000001,.13472918,.86148649
19125,.20848161,.040332146,.0094899172,.00088967971,.19852941,0,.21875,182.40074,.021945434,.24324325,.0026690392,.11111111
19127,.14324863,.034628801,.0059790732,.0017438964,.16546762,.14285715,.125,255.90288,.052316889,.17619048,.0022421526,.22222222
19129,.16909091,.023636363,.0063636363,.00090909092,.38461539,0,.42857143,247.69231,.020909091,.39130434,.0036363637,.25
19131,.21428572,.34999999,.021428572,,.23129252,,.55555558,80.722603,.035714287,.06666667,.0095238099,.25
19133,.17973857,.060457516,.0032679739,.0032679739,.2972973,.5,0,173.43243,.019607844,.25,.0032679739,0
19135,.14432989,.034364261,.0034364262,,.1,,0,137.3,.010309278,.33333334,.0034364262,1
19137,.11902615,.024346258,.0036068531,.0018034265,.18518518,1,0,252.81482,.012623985,.2857143,.0018034265,0
19139,.16254418,.03502842,.0035335689,.0039944691,.24561404,.03846154,.34782609,242.80263,.016746044,.24770643,.0086034723,.26785713
19141,.14851485,.038503852,.0088008801,,.25714287,,.25,216.97144,.01430143,.30769232,.00440044,0
19143,.093137257,.024509804,.004901961,,0,,0,164.60001,.034313727,0,.0098039219,0
19145,.15168539,.023876404,.0056179776,.0028089888,.29411766,.5,.25,217.08824,.0098314611,.2857143,.0056179776,0
19147,.19889502,.027624309,.0073664826,.0018416207,.26666668,1,.25,204.39999,.020257827,.090909094,.0055248621,.33333334
19149,.16503496,.046433568,.0030769231,.0019580419,.27108434,.14285715,.45454547,209.92169,.015664335,.25,.0069930069,.23999999
19151,.22222222,.076388888,.020833334,.0034722222,.18181819,1,.16666667,264.95456,.020833334,.16666667,.013888889,0
19153,.20648588,.06369289,.0076863286,.0077554192,.25247458,.096881963,.30337077,227.41124,.019310821,.24731664,.010510406,.35414955
19155,.19834334,.042328443,.0071434001,.0040276619,.28007182,.13207547,.39361703,248.03351,.020138308,.32830188,.0063074701,.27710843
19157,.21857305,.054360136,.020385051,.0005662514,.26041666,0,.30555555,271.98438,.016987542,.16666667,.0039637601,0
19159,.19075145,.023121387,,,0,,,297.75,.040462427,.14285715,,
19161,.2970297,.031683169,.0039603962,.0039603962,.25,0,.5,265.5,.031683169,.1875,.0059405942,0
19163,.19723636,.043681085,.0060432572,.0039581568,.262945,.15178572,.34502923,244.59065,.021310432,.30679932,.0067854114,.28125
19165,.22921348,.040449437,.0011235955,.0011235955,.22222222,0,1,135.18333,.01235955,.18181819,.0044943821,.75
19167,.20876174,.039785426,.0058113546,.0022351362,.17977528,.2,.15384616,188.66292,.021904336,.22448979,.0031291908,.2857143
19169,.19470578,.044681869,.0062828893,.0034125338,.25838688,.20560747,.24365482,213.70966,.015149099,.2,.0070483177,.26696834
19171,.11772805,.02788296,.0055077453,.0013769363,.22222222,0,.4375,246.61728,.012736661,.21621622,.0048192772,.14285715
19173,.15158924,.019559903,.0048899758,,.25,,.5,241.5,.026894866,.54545456,,
19175,.18388791,.025394045,.0061295973,.00087565673,.20689656,0,0,281.65518,.010507881,.083333336,.0026269702,.33333334
19177,.21019109,.057324842,.019108281,,.33333334,,.33333334,123.77778,.031847134,.40000001,.025477707,0
19179,.16446665,.027470566,.0035676062,.0024973243,.29870129,.14285715,.40000001,254.11038,.0117731,.27272728,.0046378882,.30769232
19181,.19146141,.075533658,.0083743846,.0014778326,.12608695,.33333334,.25490198,124.8263,.015763547,.23958333,.048111659,.054607507
19183,.23037101,.070750646,.01553063,.0025884383,.20731707,0,.3888889,222.62195,.051768765,.38333333,.0094909407,.18181819
19185,.092307694,.015384615,,,0,,,191,.015384615,0,,
19187,.18434861,.028062971,.0041067763,.0036504676,.25203252,.125,.27777779,252.88618,.0134611,.20338982,.0043349303,.21052632
19189,.15126051,.028711485,.0021008404,.00070028013,.29268292,0,.33333334,216.53659,.021708684,.25806451,.0077030812,.27272728
19191,.27504319,.080742657,.014248705,,.3262032,,.36363637,186.74594,.050086357,.68965518,.0094991364,.40909091
19193,.16976717,.039488703,.0067906869,.005364072,.20809248,.08510638,.25210086,264.29089,.017404702,.35409835,.004850491,.23529412
19195,.18157181,.04200542,.008130081,,.29032257,,.16666667,223.64516,.014905149,.27272728,.0040650405,.33333334
19197,.2,.024489796,.014285714,,.41666666,,.5714286,137.25,.010204081,.60000002,,
20001,.069020018,.0089567965,.0010537407,.0015806112,.29411766,.33333334,0,300.70587,.0089567965,.17647059,.00052687037,0
20003,.22929937,.066878982,.019108281,.0031847134,.52380955,0,.33333334,130.33333,.019108281,0,.019108281,.5
20005,.18760832,.035528596,.006932409,.0025996533,.21951219,.16666667,.3125,204.2439,.012131716,.14285715,.006932409,.1875
20007,.17682926,.021341464,.0030487804,,.2857143,,0,191.85715,.0091463411,0,.0091463411,.33333334
20009,.22191207,.041404977,.0027913467,.00209351,.39325842,.11111111,0,175.32584,.009304489,.34999999,.0095371017,.48780489
20011,.13861386,.015633142,.0031266285,.00052110472,.16666667,0,.16666667,228.36667,.014590933,.35714287,.0031266285,0
20013,.13834952,.058252428,.021844661,,.20833333,,.22222222,186.66667,.019417476,.375,.0024271845,0
20015,.19057433,.026736807,.0042843972,.0021150822,.23529412,.17948718,.24050634,246.05779,.011280438,.17788461,.0027116437,.36000001
20017,.020874361,.007877117,.00039385585,.00039385585,.25,0,1,282.70001,.002756991,.2857143,.00039385585,0
20019,.20472442,.031496063,,,.5,,,289.5,.039370079,.2,.0078740157,0
20021,.17690749,.018906144,.0040513165,.00067521946,.25,0,.5,239.85185,.0074274139,.090909094,.0020256583,.33333334
20023,.3121019,.27388534,.019108281,,.60465115,,0,17.209303,.044585988,.2857143,.0063694268,1
20025,.39531478,.0058565154,.0014641288,,.75,,1,428.75,.011713031,.125,.016105417,.63636363
20027,.12082262,.024421593,.0038560412,.0025706941,.21052632,0,.33333334,194.55556,.010282776,.125,,
20029,.13680297,.034200743,.0059479554,.0037174721,.23913044,0,.625,279.76086,.0133829,.27777779,.0074349442,.2
20031,.097560972,.013719512,.0045731706,,.44444445,,0,375,.012195121,0,.0015243902,1
20033,.14893617,.0070921984,,,1,,,237,.021276595,0,,
20035,.23945436,.040713537,.0039874082,.0010493179,.20103092,.2,.15789473,322.39432,.063588664,.7227723,.0062959078,.1
20037,.1451945,.025571568,.0046592262,.0033589771,.18644068,.16129032,.23255815,233.90678,.014519449,.20149253,.0053093508,.2857143
20039,.528,.016000001,,.0040000002,0,0,,230.25,,,,
